toxicity,positive,negative,neutral
positive,0.9650195240974426,0.017483847215771675,0.017496589571237564
negative,0.25767022371292114,0.49908044934272766,0.2432493269443512
negative,0.35799968242645264,0.4520578682422638,0.18994247913360596
negative,0.25982555747032166,0.6256210207939148,0.11455343663692474
negative,0.06302296370267868,0.8796682357788086,0.057308755815029144
negative,0.07262739539146423,0.7548927068710327,0.17247991263866425
negative,0.08116903901100159,0.7418001294136047,0.17703089118003845
positive,0.6781525015830994,0.22796906530857086,0.09387841820716858
negative,0.21836532652378082,0.6959717273712158,0.08566290140151978
negative,0.4045036733150482,0.42713236808776855,0.168364018201828
negative,0.1158766970038414,0.7600611448287964,0.12406209111213684
positive,0.434063583612442,0.2958533763885498,0.2700830101966858
positive,0.5427212715148926,0.28918853402137756,0.16809019446372986
positive,0.6454014182090759,0.21965810656547546,0.13494054973125458
positive,0.7602793574333191,0.12866763770580292,0.1110529825091362
positive,0.7646138072013855,0.134947270154953,0.10043889284133911
positive,0.5901312828063965,0.20838236808776855,0.20148633420467377
positive,0.5542712211608887,0.3557009994983673,0.09002780169248581
negative,0.13236242532730103,0.4810635447502136,0.38657405972480774
positive,0.6203876733779907,0.23923173546791077,0.1403805911540985
neutral,0.22361840307712555,0.36654412746429443,0.4098374545574188
negative,0.3984465003013611,0.44700172543525696,0.154551699757576
positive,0.4889194369316101,0.38036951422691345,0.13071107864379883
negative,0.22018872201442719,0.6297599673271179,0.1500512808561325
positive,0.5414369106292725,0.3512346148490906,0.10732844471931458
positive,0.8538957834243774,0.09344744682312012,0.05265677347779274
positive,0.46954697370529175,0.4187385141849518,0.11171446740627289
positive,0.44709959626197815,0.4391372501850128,0.11376309394836426
negative,0.20596753060817719,0.4645504057407379,0.3294820785522461
negative,0.11243820190429688,0.8216196298599243,0.06594222038984299
negative,0.2542276978492737,0.6474606394767761,0.09831169247627258
negative,0.28185778856277466,0.6202834844589233,0.09785874933004379
positive,0.9581506252288818,0.01917067915201187,0.0226786807179451
positive,0.5095559358596802,0.20342472195625305,0.287019282579422
positive,0.6185459494590759,0.19561529159545898,0.18583877384662628
negative,0.062487099319696426,0.8087378740310669,0.1287749707698822
negative,0.24528953433036804,0.6283653974533081,0.12634503841400146
negative,0.31359443068504333,0.5224494934082031,0.16395604610443115
negative,0.24994951486587524,0.5058744549751282,0.2441760152578354
negative,0.2429288625717163,0.5152266621589661,0.24184450507164001
negative,0.12050824612379074,0.7403895258903503,0.1391022503376007
negative,0.08508177101612091,0.8614049553871155,0.05351322144269943
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.09027988463640213,0.8103414177894592,0.09937874227762222
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.8642773032188416,0.09327029436826706,0.04245244339108467
negative,0.07264085114002228,0.5048193335533142,0.4225398302078247
negative,0.1059281975030899,0.6576388478279114,0.23643292486667633
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.12487530708312988,0.6771766543388367,0.19794803857803345
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.07987307757139206,0.7171763181686401,0.2029505968093872
negative,0.42514073848724365,0.4579642415046692,0.11689502000808716
negative,0.2668740153312683,0.4432816505432129,0.2898443341255188
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.05599153786897659,0.5865062475204468,0.35750219225883484
negative,0.2811054587364197,0.4775812029838562,0.24131335318088531
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.7021104693412781,0.18726246058940887,0.11062709242105484
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.05960485711693764,0.869319498538971,0.07107561826705933
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.34741419553756714,0.45738938450813293,0.19519639015197754
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.04568109288811684,0.7745921015739441,0.17972683906555176
negative,0.06167525053024292,0.8120349049568176,0.12628982961177826
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.10788171738386154,0.7743752002716064,0.11774307489395142
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.08208131790161133,0.6582016944885254,0.2597169578075409
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5538814067840576,0.30130428075790405,0.14481429755687714
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.32379353046417236,0.6164544224739075,0.05975211039185524
negative,0.0252971388399601,0.8952031135559082,0.0794997587800026
negative,0.0911097377538681,0.7343572974205017,0.17453299462795258
negative,0.14177221059799194,0.6948688626289368,0.1633589118719101
negative,0.07434902340173721,0.8364564776420593,0.08919449150562286
negative,0.3253464102745056,0.5607470870018005,0.11390648782253265
negative,0.30748841166496277,0.5356723666191101,0.15683922171592712
negative,0.0564347580075264,0.7078440189361572,0.2357211858034134
negative,0.06704160571098328,0.8874977827072144,0.04546058177947998
positive,0.4434560537338257,0.4343920648097992,0.12215185165405273
negative,0.03262273594737053,0.9231489300727844,0.04422838240861893
negative,0.1494956761598587,0.5777583718299866,0.2727459669113159
negative,0.10920631885528564,0.7229343056678772,0.16785937547683716
negative,0.08085313439369202,0.7879860401153564,0.13116085529327393
negative,0.18363218009471893,0.4140874743461609,0.402280330657959
positive,0.40332669019699097,0.3783737123012543,0.21829955279827118
negative,0.27986305952072144,0.5234761834144592,0.19666075706481934
negative,0.18076497316360474,0.6244417428970337,0.19479328393936157
neutral,0.2567445933818817,0.22929410636425018,0.5139613151550293
negative,0.06248084455728531,0.7645667791366577,0.17295235395431519
negative,0.07356617599725723,0.8522964715957642,0.0741373747587204
positive,0.38884782791137695,0.277692049741745,0.33346009254455566
negative,0.2502344846725464,0.5961264967918396,0.15363900363445282
positive,0.9172619581222534,0.03910248354077339,0.0436355322599411
negative,0.25258633494377136,0.480655312538147,0.26675838232040405
negative,0.11304932832717896,0.8059437274932861,0.08100693672895432
negative,0.1392396241426468,0.6648905873298645,0.19586975872516632
negative,0.176360622048378,0.6425012350082397,0.18113817274570465
negative,0.1705314964056015,0.6411548256874084,0.18831370770931244
negative,0.39387795329093933,0.41746315360069275,0.1886589080095291
negative,0.3591863512992859,0.48144450783729553,0.15936920046806335
negative,0.34998151659965515,0.520815372467041,0.12920309603214264
negative,0.3332812488079071,0.5547381639480591,0.11198055744171143
neutral,0.07100814580917358,0.39941728115081787,0.5295745730400085
negative,0.15883085131645203,0.7069275379180908,0.13424158096313477
negative,0.0651278868317604,0.8129388093948364,0.12193329632282257
positive,0.5328112244606018,0.24256682395935059,0.2246219664812088
positive,0.6573489904403687,0.23798096179962158,0.10467004030942917
negative,0.2708456814289093,0.5098880529403687,0.21926625072956085
positive,0.5305009484291077,0.27893465757369995,0.19056440889835358
positive,0.5717838406562805,0.31050312519073486,0.11771303415298462
positive,0.4422324299812317,0.37342369556427,0.1843438595533371
positive,0.7219133973121643,0.17879876494407654,0.09928783029317856
negative,0.22542661428451538,0.5100873112678528,0.26448607444763184
negative,0.20535443723201752,0.5169494152069092,0.2776961922645569
negative,0.18964353203773499,0.6195205450057983,0.19083595275878906
negative,0.06442052125930786,0.7922921180725098,0.14328743517398834
negative,0.18114227056503296,0.5809340476989746,0.23792369663715363
positive,0.48320433497428894,0.42615416646003723,0.09064148366451263
negative,0.41131070256233215,0.5138941407203674,0.07479514181613922
positive,0.8274146914482117,0.10553820431232452,0.06704708188772202
negative,0.34572890400886536,0.4518057703971863,0.20246535539627075
negative,0.3052797317504883,0.5058032274246216,0.18891704082489014
positive,0.47134265303611755,0.3212261199951172,0.2074311375617981
negative,0.24041259288787842,0.6365105509757996,0.12307687103748322
positive,0.47565391659736633,0.2435099333524704,0.2808361053466797
negative,0.1884339302778244,0.5811434984207153,0.23042260110378265
positive,0.7360774278640747,0.21200619637966156,0.05191635712981224
positive,0.4848659038543701,0.2982809841632843,0.2168530970811844
negative,0.1561303734779358,0.6660332083702087,0.17783646285533905
negative,0.16800528764724731,0.7006222605705261,0.13137240707874298
negative,0.11877479404211044,0.7598486542701721,0.12137658149003983
positive,0.5184434652328491,0.39392170310020447,0.08763478696346283
negative,0.27218788862228394,0.6648985147476196,0.06291358917951584
neutral,0.19371812045574188,0.33855298161506653,0.4677288234233856
negative,0.12914332747459412,0.8025614023208618,0.06829524040222168
negative,0.3004692792892456,0.6343298554420471,0.06520082801580429
positive,0.6740029454231262,0.1547442227602005,0.17125284671783447
negative,0.10981875658035278,0.6899843811988831,0.20019680261611938
negative,0.2697351574897766,0.4409008026123047,0.2893640100955963
positive,0.43434417247772217,0.34216809272766113,0.2234877198934555
negative,0.1093330904841423,0.6554263830184937,0.23524059355258942
negative,0.3108993172645569,0.4801074266433716,0.2089933156967163
negative,0.17082685232162476,0.5772808790206909,0.25189223885536194
negative,0.21007473766803741,0.5591915249824524,0.2307337373495102
negative,0.19755735993385315,0.6605054140090942,0.14193721115589142
negative,0.10110262036323547,0.6800438761711121,0.21885351836681366
negative,0.43129536509513855,0.4466415047645569,0.12206321954727173
neutral,0.30125850439071655,0.26138725876808167,0.4373542368412018
negative,0.23245589435100555,0.5683660507202148,0.19917801022529602
negative,0.03136968985199928,0.8940556645393372,0.07457458227872849
positive,0.4957616329193115,0.2624504864215851,0.2417878359556198
positive,0.5400179624557495,0.3097948133945465,0.15018726885318756
positive,0.5607177019119263,0.2515559792518616,0.18772628903388977
negative,0.17948731780052185,0.6355341076850891,0.18497857451438904
positive,0.6965174078941345,0.2513860762119293,0.052096545696258545
negative,0.22330057621002197,0.696273922920227,0.08042549341917038
negative,0.0632253885269165,0.7786775827407837,0.15809708833694458
negative,0.24577577412128448,0.49301090836524963,0.2612132728099823
negative,0.26395338773727417,0.5420839190483093,0.19396266341209412
negative,0.28238609433174133,0.5944581627845764,0.12315574288368225
positive,0.7301204800605774,0.19404740631580353,0.07583212852478027
positive,0.5192660689353943,0.24549131095409393,0.23524263501167297
negative,0.03006221354007721,0.8061240315437317,0.1638137400150299
positive,0.6558896899223328,0.24430182576179504,0.09980851411819458
negative,0.12158413231372833,0.7632540464401245,0.11516184359788895
negative,0.1478482335805893,0.7140877842903137,0.1380639672279358
negative,0.24988631904125214,0.6960999965667725,0.05401366576552391
negative,0.11396770179271698,0.6171545386314392,0.2688778042793274
negative,0.3800581395626068,0.4662748873233795,0.1536669284105301
negative,0.25815537571907043,0.437441349029541,0.30440330505371094
positive,0.49233752489089966,0.3478067219257355,0.15985585749149323
negative,0.20127220451831818,0.4084164798259735,0.3903113007545471
negative,0.3931478261947632,0.5099519491195679,0.09690017253160477
negative,0.09309124201536179,0.7141046524047852,0.19280409812927246
negative,0.0417831651866436,0.9094485640525818,0.04876825585961342
negative,0.3947022557258606,0.47132620215415955,0.13397152721881866
negative,0.06868667155504227,0.8031529188156128,0.12816038727760315
positive,0.6937108635902405,0.11772871762514114,0.1885603666305542
negative,0.22833383083343506,0.5539658665657043,0.2177002876996994
negative,0.3271590769290924,0.5432981252670288,0.12954282760620117
negative,0.08912057429552078,0.5701864957809448,0.340692937374115
negative,0.26405659317970276,0.5326460599899292,0.20329733192920685
negative,0.14437921345233917,0.7210163474082947,0.13460442423820496
negative,0.26915496587753296,0.39605334401130676,0.3347916603088379
negative,0.3643449544906616,0.4541241228580475,0.18153084814548492
negative,0.25984495878219604,0.5485530495643616,0.1916019469499588
negative,0.4241408407688141,0.44496187567710876,0.13089722394943237
negative,0.3267972767353058,0.45610180497169495,0.21710094809532166
negative,0.21427297592163086,0.6763970851898193,0.1093299388885498
positive,0.6839139461517334,0.24981698393821716,0.06626903265714645
positive,0.44454750418663025,0.28940653800964355,0.26604586839675903
negative,0.06544116884469986,0.663097620010376,0.27146121859550476
